subid,subjid,exp_chosen,reaction_time
60e637111a022da8d1963a65,148,1,0.671000004
60e637111a022da8d1963a65,148,0,1.233999968
60e637111a022da8d1963a65,148,0,0.573999882
60e637111a022da8d1963a65,148,0,0.684000015
60e637111a022da8d1963a65,148,1,0.625
60e637111a022da8d1963a65,148,1,0.619999886
60e637111a022da8d1963a65,148,0,1.099999905
60e637111a022da8d1963a65,148,1,0.874000072
60e637111a022da8d1963a65,148,0,0.764999866
60e637111a022da8d1963a65,148,1,0.570999861
60e637111a022da8d1963a65,148,0,0.944999933
60e637111a022da8d1963a65,148,1,0.714999914
60e637111a022da8d1963a65,148,0,0.840999842
60e637111a022da8d1963a65,148,0,0.539999962
60e637111a022da8d1963a65,148,1,0.70600009
60e637111a022da8d1963a65,148,1,0.67599988
60e637111a022da8d1963a65,148,1,0.801999807
60e637111a022da8d1963a65,148,1,0.743999958
60e637111a022da8d1963a65,148,1,0.625999928
60e637111a022da8d1963a65,148,0,0.832000017
60e637111a022da8d1963a65,148,1,0.684000015
60e637111a022da8d1963a65,148,0,0.674999952
60e637111a022da8d1963a65,148,1,0.917999983
60e637111a022da8d1963a65,148,1,0.852999926
60e637111a022da8d1963a65,148,0,0.684000015
60e637111a022da8d1963a65,148,1,0.970000029
60e637111a022da8d1963a65,148,1,0.873999834
60e637111a022da8d1963a65,148,0,0.698999882
60e637111a022da8d1963a65,148,1,0.947999954
60e637111a022da8d1963a65,148,1,1.150000095
60e637111a022da8d1963a65,148,0,5.335000038
60e85ae17458a7cea972d355,149,1,2.9518
60e85ae17458a7cea972d355,149,1,2.9582
60e85ae17458a7cea972d355,149,0,2.6582
60e85ae17458a7cea972d355,149,0,2.711
60e85ae17458a7cea972d355,149,0,2.0422
60e85ae17458a7cea972d355,149,1,1.7924
60e85ae17458a7cea972d355,149,0,2.5924
60e85ae17458a7cea972d355,149,0,2.3444
60e85ae17458a7cea972d355,149,1,2.0245
60e85ae17458a7cea972d355,149,1,2.6458
60e85ae17458a7cea972d355,149,0,1.9618
60e85ae17458a7cea972d355,149,1,1.6117
60e85ae17458a7cea972d355,149,0,2.2774
60e85ae17458a7cea972d355,149,0,2.1283
60e85ae17458a7cea972d355,149,1,1.9389
60e85ae17458a7cea972d355,149,1,2.0805
60e85ae17458a7cea972d355,149,1,7.131
60e85ae17458a7cea972d355,149,0,2.4929
60e85ae17458a7cea972d355,149,1,7.4937
60e85ae17458a7cea972d355,149,1,3.5434
60e85ae17458a7cea972d355,149,1,2.2293
60e85ae17458a7cea972d355,149,1,4.7428
60e85ae17458a7cea972d355,149,0,4.4632
60e85ae17458a7cea972d355,149,0,2.245
60e85ae17458a7cea972d355,149,1,1.7932
60e85ae17458a7cea972d355,149,1,3.3098
60e85ae17458a7cea972d355,149,0,2.0268
60e85ae17458a7cea972d355,149,1,3.6949
60e85ae17458a7cea972d355,149,1,4.7739
60e85ae17458a7cea972d355,149,1,3.4448
60e85ae17458a7cea972d355,149,1,2.5954
60e85ae17458a7cea972d355,149,0,2.8435
60e85ae17458a7cea972d355,149,0,2.2119
60e85ae17458a7cea972d355,149,1,1.6774
60e85ae17458a7cea972d355,149,1,2.4159
60e85ae17458a7cea972d355,149,1,1.5438
60e85ae17458a7cea972d355,149,1,2.1276
60e85ae17458a7cea972d355,149,1,2.4287
60e85ae17458a7cea972d355,149,1,2.0122
60e85ae17458a7cea972d355,149,1,6.4128
60e85ae17458a7cea972d355,149,1,1.9144
60e85ae17458a7cea972d355,149,1,2.0775
60e85ae17458a7cea972d355,149,0,2.2146
60e85ae17458a7cea972d355,149,1,2.0116
60e85ae17458a7cea972d355,149,1,6.1609
60e85ae17458a7cea972d355,149,1,2.2113
60e85ae17458a7cea972d355,149,1,3.196
60e85ae17458a7cea972d355,149,1,1.6822
60e85ae17458a7cea972d355,149,0,3.1988
60e85ae17458a7cea972d355,149,1,6.2306
60e96125cf260de73e1b535c,150,0,1.1223
60e96125cf260de73e1b535c,150,0,0.9572
60e96125cf260de73e1b535c,150,1,1.0892
60e96125cf260de73e1b535c,150,1,1.3367
60e96125cf260de73e1b535c,150,1,2.1537
60e96125cf260de73e1b535c,150,1,1.7491
60e96125cf260de73e1b535c,150,0,1.0453
60e96125cf260de73e1b535c,150,1,0.9569
60e96125cf260de73e1b535c,150,0,1.8565
60e96125cf260de73e1b535c,150,0,1.0008
60e96125cf260de73e1b535c,150,1,1.1113
60e96125cf260de73e1b535c,150,1,0.5528
60e96125cf260de73e1b535c,150,0,1.8613
60e96125cf260de73e1b535c,150,0,2.7372
60e96125cf260de73e1b535c,150,0,2.2982
60e96125cf260de73e1b535c,150,1,0.915
60e96125cf260de73e1b535c,150,0,0.5355
60e96125cf260de73e1b535c,150,1,0.5382
60e96125cf260de73e1b535c,150,1,0.8384
60e96125cf260de73e1b535c,150,1,0.7709
60e96125cf260de73e1b535c,150,0,0.6577
60e96125cf260de73e1b535c,150,1,1.0321
60e96125cf260de73e1b535c,150,0,2.1231
60e96125cf260de73e1b535c,150,0,0.7949
60e96125cf260de73e1b535c,150,0,0.6535
60e96125cf260de73e1b535c,150,0,1.047
60e96125cf260de73e1b535c,150,1,0.843
60e96125cf260de73e1b535c,150,1,0.5241
60e96125cf260de73e1b535c,150,0,0.6931
60e96125cf260de73e1b535c,150,0,0.5886
60e96125cf260de73e1b535c,150,0,0.4431
60e96125cf260de73e1b535c,150,1,0.5977
60e96125cf260de73e1b535c,150,0,0.6544
60e96125cf260de73e1b535c,150,1,0.8153
60e96125cf260de73e1b535c,150,1,4.57
60e96125cf260de73e1b535c,150,1,1.1326
60e96125cf260de73e1b535c,150,0,0.5595
60e96125cf260de73e1b535c,150,0,0.4384
60e96125cf260de73e1b535c,150,1,1.382
60e96125cf260de73e1b535c,150,1,0.5809
60e96125cf260de73e1b535c,150,0,1.3606
60e96125cf260de73e1b535c,150,1,1.8832
60e96125cf260de73e1b535c,150,0,1.2465
60e96125cf260de73e1b535c,150,1,1.1302
60e96125cf260de73e1b535c,150,0,0.8086
60e96125cf260de73e1b535c,150,1,0.9453
60e96125cf260de73e1b535c,150,0,2.7128
60e96125cf260de73e1b535c,150,1,1.4645
60e96125cf260de73e1b535c,150,0,4.8047
60e96125cf260de73e1b535c,150,0,0.9178
60ea0984f30f7e0a9b839e3b,151,1,2.166000128
60ea0984f30f7e0a9b839e3b,151,0,1.725000143
60ea0984f30f7e0a9b839e3b,151,1,2.198999882
60ea0984f30f7e0a9b839e3b,151,0,2.697000027
60ea0984f30f7e0a9b839e3b,151,0,1.450000048
60ea0984f30f7e0a9b839e3b,151,1,7.381000042
60ea0984f30f7e0a9b839e3b,151,0,2.147000074
60ea0984f30f7e0a9b839e3b,151,0,2.138000011
60ea0984f30f7e0a9b839e3b,151,0,1.930000067
60ea0984f30f7e0a9b839e3b,151,1,5.095999956
60ea0984f30f7e0a9b839e3b,151,0,2.111999989
60ea0984f30f7e0a9b839e3b,151,0,3.646999836
60ea0984f30f7e0a9b839e3b,151,1,1.447000027
60ea0984f30f7e0a9b839e3b,151,1,2.080000162
60ea0984f30f7e0a9b839e3b,151,1,2.343000174
60ea0984f30f7e0a9b839e3b,151,1,1.878999949
60ea0984f30f7e0a9b839e3b,151,1,4.105000019
60ea0984f30f7e0a9b839e3b,151,0,1.907999992
60ea0984f30f7e0a9b839e3b,151,1,1.611999989
60ea0984f30f7e0a9b839e3b,151,1,3.167999983
60ea0984f30f7e0a9b839e3b,151,0,3.345999956
60ea0984f30f7e0a9b839e3b,151,0,1.947000027
60ea0984f30f7e0a9b839e3b,151,1,2.262000084
60ea0984f30f7e0a9b839e3b,151,1,1.994999886
60ea0984f30f7e0a9b839e3b,151,0,4.50999999
60ea0984f30f7e0a9b839e3b,151,1,2.96600008
60ea0984f30f7e0a9b839e3b,151,0,4.880000114
60ea0984f30f7e0a9b839e3b,151,1,3.961999893
60ea0984f30f7e0a9b839e3b,151,0,1.395999908
60ea0984f30f7e0a9b839e3b,151,0,1.879000187
60ea0984f30f7e0a9b839e3b,151,1,1.82799983
60ea0984f30f7e0a9b839e3b,151,1,3.164999962
60ea0984f30f7e0a9b839e3b,151,1,1.572000027
60ea0984f30f7e0a9b839e3b,151,1,3.961999893
60ea0984f30f7e0a9b839e3b,151,1,2.279999971
60ea0984f30f7e0a9b839e3b,151,0,4.753999949
60ea0984f30f7e0a9b839e3b,151,1,2.725999832
60ea0984f30f7e0a9b839e3b,151,0,1.777000189
60ea0984f30f7e0a9b839e3b,151,0,5.413000107
60ea0984f30f7e0a9b839e3b,151,0,1.92599988
60ea0984f30f7e0a9b839e3b,151,0,2.092000008
60ea0984f30f7e0a9b839e3b,151,1,2.581999779
60ea0984f30f7e0a9b839e3b,151,1,1.928999901
60ea0984f30f7e0a9b839e3b,151,1,1.736000061
60ea0984f30f7e0a9b839e3b,151,1,3.347999811
60ea0984f30f7e0a9b839e3b,151,1,5.628999949
60ea0984f30f7e0a9b839e3b,151,0,7.811000109
60ea0984f30f7e0a9b839e3b,151,1,1.70600009
60ea0984f30f7e0a9b839e3b,151,1,3.319000006
60ea0984f30f7e0a9b839e3b,151,1,2.924000025
60ec5e30aa066198fa55ec21,152,0,2.407999992
60ec5e30aa066198fa55ec21,152,0,3.82400012
60ec5e30aa066198fa55ec21,152,0,2.211000204
60ec5e30aa066198fa55ec21,152,0,3.10800004
60ec5e30aa066198fa55ec21,152,1,1.062000036
60ec5e30aa066198fa55ec21,152,0,0.742000103
60ec5e30aa066198fa55ec21,152,0,0.71999979
60ec5e30aa066198fa55ec21,152,0,0.586999893
60ec5e30aa066198fa55ec21,152,0,0.705000162
60ec5e30aa066198fa55ec21,152,1,0.868999958
60ec5e30aa066198fa55ec21,152,0,0.65199995
60ec5e30aa066198fa55ec21,152,1,0.637000084
60ec5e30aa066198fa55ec21,152,1,0.720000029
60ec5e30aa066198fa55ec21,152,0,1.140000105
60ec5e30aa066198fa55ec21,152,0,1.154999971
60ec5e30aa066198fa55ec21,152,0,1.287000179
60ec5e30aa066198fa55ec21,152,1,0.768000126
60ec5e30aa066198fa55ec21,152,1,0.921999931
60ec5e30aa066198fa55ec21,152,0,0.670000076
60ec5e30aa066198fa55ec21,152,1,0.670999765
60ec5e30aa066198fa55ec21,152,1,0.638000011
60ec5e30aa066198fa55ec21,152,1,0.687999964
60ec5e30aa066198fa55ec21,152,1,0.720999956
60ec5e30aa066198fa55ec21,152,1,0.618000031
60ec5e30aa066198fa55ec21,152,1,0.718999863
60ec5e30aa066198fa55ec21,152,1,0.702000141
60ec5e30aa066198fa55ec21,152,0,0.986999989
60ec5e30aa066198fa55ec21,152,0,1.347999811
60ec5e30aa066198fa55ec21,152,0,0.669999838
60ec5e30aa066198fa55ec21,152,1,1.174999952
60ec5e30aa066198fa55ec21,152,1,1.232000113
60ec5e30aa066198fa55ec21,152,1,0.973999977
60ec5e30aa066198fa55ec21,152,0,0.909000158
60ec5e30aa066198fa55ec21,152,1,0.605000019
60ec5e30aa066198fa55ec21,152,1,0.753999949
60ec5e30aa066198fa55ec21,152,1,0.627000093
60ec5e30aa066198fa55ec21,152,0,0.670000076
60ec5e30aa066198fa55ec21,152,1,0.756999969
60ec5e30aa066198fa55ec21,152,1,0.897000074
60ec5e30aa066198fa55ec21,152,1,0.849999905
60ec5e30aa066198fa55ec21,152,0,0.703000069
60ec5e30aa066198fa55ec21,152,1,1.231999874
60ec5e30aa066198fa55ec21,152,1,0.821999788
60ec5e30aa066198fa55ec21,152,1,1.070000172
60ec5e30aa066198fa55ec21,152,1,0.717999935
60ec5e30aa066198fa55ec21,152,1,0.996999979
60ec5e30aa066198fa55ec21,152,1,0.914000034
60ec5e30aa066198fa55ec21,152,0,0.815000057
60ec5e30aa066198fa55ec21,152,1,0.898999929
60ec5e30aa066198fa55ec21,152,0,0.801999807
60edd81b455433dae20025fd,153,1,1.9972
60edd81b455433dae20025fd,153,0,2.811
60edd81b455433dae20025fd,153,1,3.5783
60edd81b455433dae20025fd,153,0,2.396
60edd81b455433dae20025fd,153,0,2.5285
60edd81b455433dae20025fd,153,1,2.6933
60edd81b455433dae20025fd,153,1,2.1104
60edd81b455433dae20025fd,153,1,3.1627
60edd81b455433dae20025fd,153,1,2.4287
60edd81b455433dae20025fd,153,1,2.1281
60edd81b455433dae20025fd,153,1,3.1766
60edd81b455433dae20025fd,153,1,3.4102
60edd81b455433dae20025fd,153,1,2.8792
60edd81b455433dae20025fd,153,0,2.2268
60edd81b455433dae20025fd,153,1,3.8281
60edd81b455433dae20025fd,153,0,2.2288
60edd81b455433dae20025fd,153,0,3.4432
60edd81b455433dae20025fd,153,1,2.2769
60edd81b455433dae20025fd,153,0,3.4612
60edd81b455433dae20025fd,153,0,1.9109
60edd81b455433dae20025fd,153,0,2.4462
60edd81b455433dae20025fd,153,0,4.6948
60edd81b455433dae20025fd,153,0,1.8289
60edd81b455433dae20025fd,153,0,2.2814
60edd81b455433dae20025fd,153,0,2.4312
60edd81b455433dae20025fd,153,0,2.9133
60edd81b455433dae20025fd,153,0,1.8105
60edd81b455433dae20025fd,153,1,2.18
60edd81b455433dae20025fd,153,0,2.1937
60edd81b455433dae20025fd,153,0,2.0787
60edd81b455433dae20025fd,153,0,2.3285
60edd81b455433dae20025fd,153,1,2.0791
60edd81b455433dae20025fd,153,1,4.3462
60edd81b455433dae20025fd,153,1,2.3118
60edd81b455433dae20025fd,153,1,3.3628
60edd81b455433dae20025fd,153,0,3.6946
60edd81b455433dae20025fd,153,1,3.1612
60edd81b455433dae20025fd,153,1,2.6957
60edd81b455433dae20025fd,153,1,2.8943
60edd81b455433dae20025fd,153,1,2.0444
60edd81b455433dae20025fd,153,0,1.813
60edd81b455433dae20025fd,153,0,2.0478
60edd81b455433dae20025fd,153,1,0.98
60edd81b455433dae20025fd,153,1,2.6127
60edd81b455433dae20025fd,153,1,1.8278
60edd81b455433dae20025fd,153,1,3.0277
60edd81b455433dae20025fd,153,0,2.5105
60edd81b455433dae20025fd,153,1,3.1303
60edd81b455433dae20025fd,153,1,3.9801
60edd81b455433dae20025fd,153,1,2.494
60f42d83362792b0bc8d3d47,154,0,1.9048
60f42d83362792b0bc8d3d47,154,1,1.1489
60f42d83362792b0bc8d3d47,154,0,0.8483
60f42d83362792b0bc8d3d47,154,1,0.5491
60f42d83362792b0bc8d3d47,154,0,0.7295
60f42d83362792b0bc8d3d47,154,0,1.9489
60f42d83362792b0bc8d3d47,154,0,1.7493
60f42d83362792b0bc8d3d47,154,0,1.261
60f42d83362792b0bc8d3d47,154,0,4.5677
60f42d83362792b0bc8d3d47,154,0,1.2498
60f42d83362792b0bc8d3d47,154,0,1.0663
60f42d83362792b0bc8d3d47,154,1,1.0358
60f42d83362792b0bc8d3d47,154,0,2.0597
60f42d83362792b0bc8d3d47,154,1,4.1009
60f42d83362792b0bc8d3d47,154,1,5.5566
60f42d83362792b0bc8d3d47,154,0,1.2286
60f42d83362792b0bc8d3d47,154,0,0.7987
60f42d83362792b0bc8d3d47,154,1,0.8147
60f42d83362792b0bc8d3d47,154,0,0.7536
60f42d83362792b0bc8d3d47,154,0,0.8005
60f42d83362792b0bc8d3d47,154,0,0.8376
60f42d83362792b0bc8d3d47,154,0,0.772
60f42d83362792b0bc8d3d47,154,1,0.6503
60f42d83362792b0bc8d3d47,154,0,4.1861
60f42d83362792b0bc8d3d47,154,1,0.8211
60f42d83362792b0bc8d3d47,154,0,0.5648
60f42d83362792b0bc8d3d47,154,1,0.8076
60f42d83362792b0bc8d3d47,154,0,0.7173
60f42d83362792b0bc8d3d47,154,0,0.8225
60f42d83362792b0bc8d3d47,154,0,0.5353
60f42d83362792b0bc8d3d47,154,1,1.1158
60f42d83362792b0bc8d3d47,154,0,1.2671
60f42d83362792b0bc8d3d47,154,1,0.7535
60f42d83362792b0bc8d3d47,154,0,0.8538
60f42d83362792b0bc8d3d47,154,1,1.0477
60f42d83362792b0bc8d3d47,154,1,1.1477
60f42d83362792b0bc8d3d47,154,1,0.7186
60f42d83362792b0bc8d3d47,154,0,0.6168
60f42d83362792b0bc8d3d47,154,1,0.8042
60f42d83362792b0bc8d3d47,154,0,1.2006
60f42d83362792b0bc8d3d47,154,1,0.7434
60f42d83362792b0bc8d3d47,154,0,1.0001
60f42d83362792b0bc8d3d47,154,1,0.8047
60f42d83362792b0bc8d3d47,154,0,0.9654
60f42d83362792b0bc8d3d47,154,0,0.7004
60f42d83362792b0bc8d3d47,154,0,3.5517
60f42d83362792b0bc8d3d47,154,1,0.6494
60f42d83362792b0bc8d3d47,154,0,1.7143
60f42d83362792b0bc8d3d47,154,1,0.5156
60f42d83362792b0bc8d3d47,154,1,0.7484
60f78540800263ad2ec44139,155,1,2.3786
60f78540800263ad2ec44139,155,1,3.8178
60f78540800263ad2ec44139,155,1,3.2277
60f78540800263ad2ec44139,155,1,1.7429
60f78540800263ad2ec44139,155,1,2.1952
60f78540800263ad2ec44139,155,0,1.9131
60f78540800263ad2ec44139,155,1,2.3458
60f78540800263ad2ec44139,155,1,1.6839
60f78540800263ad2ec44139,155,1,2.5563
60f78540800263ad2ec44139,155,1,1.4468
60f78540800263ad2ec44139,155,1,2.062
60f78540800263ad2ec44139,155,1,1.9777
60f78540800263ad2ec44139,155,1,3.0758
60f78540800263ad2ec44139,155,1,5.6047
60f78540800263ad2ec44139,155,0,1.8626
60f78540800263ad2ec44139,155,1,3.096
60f78540800263ad2ec44139,155,1,2.3767
60f78540800263ad2ec44139,155,1,4.1652
60f78540800263ad2ec44139,155,1,2.1692
60f78540800263ad2ec44139,155,0,2.1415
60f78540800263ad2ec44139,155,1,2.3788
60f78540800263ad2ec44139,155,0,1.7972
60f78540800263ad2ec44139,155,0,3.6585
60f78540800263ad2ec44139,155,0,1.9997
60f78540800263ad2ec44139,155,0,1.8817
60f78540800263ad2ec44139,155,1,1.9007
60f78540800263ad2ec44139,155,0,2.0429
60f78540800263ad2ec44139,155,0,2.9145
60f78540800263ad2ec44139,155,1,2.8826
60f78540800263ad2ec44139,155,1,1.9835
60f78540800263ad2ec44139,155,1,2.0312
60f78540800263ad2ec44139,155,0,2.4614
60f78540800263ad2ec44139,155,0,1.7796
60f78540800263ad2ec44139,155,1,2.6626
60f78540800263ad2ec44139,155,1,2.2662
60f78540800263ad2ec44139,155,1,2.4123
60f78540800263ad2ec44139,155,0,2.5116
60f78540800263ad2ec44139,155,1,1.8646
60f78540800263ad2ec44139,155,0,1.4782
60f78540800263ad2ec44139,155,0,2.2647
60f78540800263ad2ec44139,155,1,2.8864
60f78540800263ad2ec44139,155,1,6.6129
60f78540800263ad2ec44139,155,0,4.497
60f78540800263ad2ec44139,155,1,3.4175
60f78540800263ad2ec44139,155,0,7.7515
60f78540800263ad2ec44139,155,0,3.1295
60f78540800263ad2ec44139,155,1,1.9989
60f78540800263ad2ec44139,155,0,1.3494
60f78540800263ad2ec44139,155,1,1.8932
60f78540800263ad2ec44139,155,1,2.2959
60fc6bdffe3e6e8caf924670,156,0,1.2521
60fc6bdffe3e6e8caf924670,156,0,0.9488
60fc6bdffe3e6e8caf924670,156,1,1.0113
60fc6bdffe3e6e8caf924670,156,1,1.1495
60fc6bdffe3e6e8caf924670,156,0,0.8538
60fc6bdffe3e6e8caf924670,156,1,0.8534
60fc6bdffe3e6e8caf924670,156,1,1.2352
60fc6bdffe3e6e8caf924670,156,0,1.4565
60fc6bdffe3e6e8caf924670,156,1,0.7833
60fc6bdffe3e6e8caf924670,156,0,1.9807
60fc6bdffe3e6e8caf924670,156,0,0.8949
60fc6bdffe3e6e8caf924670,156,0,0.9297
60fc6bdffe3e6e8caf924670,156,0,0.9878
60fc6bdffe3e6e8caf924670,156,0,1.2196
60fc6bdffe3e6e8caf924670,156,0,0.9167
60fc6bdffe3e6e8caf924670,156,1,0.9324
60fc6bdffe3e6e8caf924670,156,0,1.0253
60fc6bdffe3e6e8caf924670,156,1,0.9828
60fc6bdffe3e6e8caf924670,156,0,0.867
60fc6bdffe3e6e8caf924670,156,0,0.8546
60fc6bdffe3e6e8caf924670,156,0,0.6092
60fc6bdffe3e6e8caf924670,156,1,0.8269
60fc6bdffe3e6e8caf924670,156,1,0.8674
60fc6bdffe3e6e8caf924670,156,0,0.9307
60fc6bdffe3e6e8caf924670,156,0,0.7879
60fc6bdffe3e6e8caf924670,156,1,0.8652
60fc6bdffe3e6e8caf924670,156,1,0.7448
60fc6bdffe3e6e8caf924670,156,0,0.7921
60fc6bdffe3e6e8caf924670,156,1,0.8976
60fc6bdffe3e6e8caf924670,156,1,0.8086
60fc6bdffe3e6e8caf924670,156,1,1.1757
60fc6bdffe3e6e8caf924670,156,0,0.5884
60fc6bdffe3e6e8caf924670,156,1,0.8113
60fc6bdffe3e6e8caf924670,156,1,0.7436
60fc6bdffe3e6e8caf924670,156,1,0.7664
60fc6bdffe3e6e8caf924670,156,0,0.941
60fc6bdffe3e6e8caf924670,156,1,0.7748
60fc6bdffe3e6e8caf924670,156,0,0.7382
60fc6bdffe3e6e8caf924670,156,0,0.7475
60fc6bdffe3e6e8caf924670,156,1,0.5355
60fc6bdffe3e6e8caf924670,156,1,0.9
60fc6bdffe3e6e8caf924670,156,1,0.7886
60fc6bdffe3e6e8caf924670,156,0,1.0349
60fc6bdffe3e6e8caf924670,156,0,0.8864
60fc6bdffe3e6e8caf924670,156,0,0.9766
60fc6bdffe3e6e8caf924670,156,0,0.9106
60fc6bdffe3e6e8caf924670,156,0,0.732
60fc6bdffe3e6e8caf924670,156,1,0.8084
60fc6bdffe3e6e8caf924670,156,0,1.1118
60fc6bdffe3e6e8caf924670,156,0,1.1358
60fce8cc5025f6e4d0d6baae,157,1,3.8278
60fce8cc5025f6e4d0d6baae,157,1,2.8334
60fce8cc5025f6e4d0d6baae,157,0,2.3034
60fce8cc5025f6e4d0d6baae,157,1,3.0984
60fce8cc5025f6e4d0d6baae,157,1,2.9754
60fce8cc5025f6e4d0d6baae,157,0,2.0254
60fce8cc5025f6e4d0d6baae,157,0,5.1052
60fce8cc5025f6e4d0d6baae,157,0,1.3328
60fce8cc5025f6e4d0d6baae,157,1,1.5856
60fce8cc5025f6e4d0d6baae,157,0,1.4171
60fce8cc5025f6e4d0d6baae,157,0,2.2228
60fce8cc5025f6e4d0d6baae,157,1,1.9676
60fce8cc5025f6e4d0d6baae,157,1,2.7186
60fce8cc5025f6e4d0d6baae,157,1,1.9056
60fce8cc5025f6e4d0d6baae,157,1,1.449
60fce8cc5025f6e4d0d6baae,157,0,2.8023
60fce8cc5025f6e4d0d6baae,157,0,1.9798
60fce8cc5025f6e4d0d6baae,157,1,2.1515
60fce8cc5025f6e4d0d6baae,157,1,1.8166
60fce8cc5025f6e4d0d6baae,157,1,2.2109
60fce8cc5025f6e4d0d6baae,157,1,1.8144
60fce8cc5025f6e4d0d6baae,157,1,1.3695
60fce8cc5025f6e4d0d6baae,157,1,3.3801
60fce8cc5025f6e4d0d6baae,157,0,2.5514
60fce8cc5025f6e4d0d6baae,157,1,2.3172
60fce8cc5025f6e4d0d6baae,157,0,3.4188
60fce8cc5025f6e4d0d6baae,157,1,4.4306
60fce8cc5025f6e4d0d6baae,157,1,2.7482
60fce8cc5025f6e4d0d6baae,157,0,2.2332
60fce8cc5025f6e4d0d6baae,157,1,2.0999
60fce8cc5025f6e4d0d6baae,157,0,3.2632
60fce8cc5025f6e4d0d6baae,157,0,2.9384
60fce8cc5025f6e4d0d6baae,157,1,1.6642
60fce8cc5025f6e4d0d6baae,157,0,2.4853
60fce8cc5025f6e4d0d6baae,157,1,2.9324
60fce8cc5025f6e4d0d6baae,157,1,1.8835
60fce8cc5025f6e4d0d6baae,157,1,1.8669
60fce8cc5025f6e4d0d6baae,157,1,2.579
60fce8cc5025f6e4d0d6baae,157,0,3.6325
60fce8cc5025f6e4d0d6baae,157,1,2.3822
60fce8cc5025f6e4d0d6baae,157,1,1.9191
60fce8cc5025f6e4d0d6baae,157,1,2.9923
60fce8cc5025f6e4d0d6baae,157,0,2.4758
60fce8cc5025f6e4d0d6baae,157,1,3.6994
60fce8cc5025f6e4d0d6baae,157,1,2.9724
60fce8cc5025f6e4d0d6baae,157,1,1.8148
60fce8cc5025f6e4d0d6baae,157,1,1.435
60fd12b459a8dcda3d177cdd,158,0,2.4337
60fd12b459a8dcda3d177cdd,158,1,2.9478
60fd12b459a8dcda3d177cdd,158,1,2.9196
60fd12b459a8dcda3d177cdd,158,1,2.0011
60fd12b459a8dcda3d177cdd,158,0,2.1867
60fd12b459a8dcda3d177cdd,158,1,2.8546
60fd12b459a8dcda3d177cdd,158,1,2.067
60fd12b459a8dcda3d177cdd,158,0,3.1536
60fd12b459a8dcda3d177cdd,158,1,2.6539
60fd12b459a8dcda3d177cdd,158,1,4.7552
60fd12b459a8dcda3d177cdd,158,1,1.5685
60fd12b459a8dcda3d177cdd,158,0,2.1856
60fd12b459a8dcda3d177cdd,158,0,3.9549
60fd12b459a8dcda3d177cdd,158,0,3.9197
60fd12b459a8dcda3d177cdd,158,0,3.29
60fd12b459a8dcda3d177cdd,158,0,2.5689
60fd12b459a8dcda3d177cdd,158,0,3.538
60fd12b459a8dcda3d177cdd,158,1,2.4474
60fd12b459a8dcda3d177cdd,158,1,7.1064
60fd12b459a8dcda3d177cdd,158,1,4.1034
60fd12b459a8dcda3d177cdd,158,0,3.1006
60fd12b459a8dcda3d177cdd,158,1,1.9449
60fd12b459a8dcda3d177cdd,158,0,7.7686
60fd12b459a8dcda3d177cdd,158,0,4.0841
60fd12b459a8dcda3d177cdd,158,0,2.0372
60fd12b459a8dcda3d177cdd,158,0,2.1848
60fd12b459a8dcda3d177cdd,158,1,5.1029
60fd12b459a8dcda3d177cdd,158,1,2.5519
60fd12b459a8dcda3d177cdd,158,1,5.4216
60fd12b459a8dcda3d177cdd,158,1,8.2379
60fd12b459a8dcda3d177cdd,158,0,4.119
60fd12b459a8dcda3d177cdd,158,0,1.9367
60fd12b459a8dcda3d177cdd,158,0,5.6238
60fd12b459a8dcda3d177cdd,158,0,2.6208
60fd12b459a8dcda3d177cdd,158,1,2.2879
60fd12b459a8dcda3d177cdd,158,0,2.8368
60fd12b459a8dcda3d177cdd,158,0,3.9183
60fd12b459a8dcda3d177cdd,158,1,3.7084
60fd12b459a8dcda3d177cdd,158,1,3.1876
60fd12b459a8dcda3d177cdd,158,1,1.7392
60fd12b459a8dcda3d177cdd,158,1,5.5899
60fd12b459a8dcda3d177cdd,158,1,3.0715
60fd12b459a8dcda3d177cdd,158,0,2.4888
60fd12b459a8dcda3d177cdd,158,1,8.488
60fd12b459a8dcda3d177cdd,158,0,4.7423
60fd12b459a8dcda3d177cdd,158,1,4.9353
60fd12b459a8dcda3d177cdd,158,1,4.8169
60fd12b459a8dcda3d177cdd,158,0,1.9514
60fd12b459a8dcda3d177cdd,158,0,2.5521
60fd55f559e7795b518f7438,159,0,4.1282
60fd55f559e7795b518f7438,159,0,2.3606
60fd55f559e7795b518f7438,159,1,3.3307
60fd55f559e7795b518f7438,159,1,1.9292
60fd55f559e7795b518f7438,159,0,3.3084
60fd55f559e7795b518f7438,159,1,2.7966
60fd55f559e7795b518f7438,159,1,1.4464
60fd55f559e7795b518f7438,159,1,2.3625
60fd55f559e7795b518f7438,159,1,2.1441
60fd55f559e7795b518f7438,159,1,1.7931
60fd55f559e7795b518f7438,159,1,1.8584
60fd55f559e7795b518f7438,159,1,1.5316
60fd55f559e7795b518f7438,159,1,2.2619
60fd55f559e7795b518f7438,159,1,1.2938
60fd55f559e7795b518f7438,159,1,1.9138
60fd55f559e7795b518f7438,159,1,1.6123
60fd55f559e7795b518f7438,159,1,1.5957
60fd55f559e7795b518f7438,159,1,2.7924
60fd55f559e7795b518f7438,159,1,1.5445
60fd55f559e7795b518f7438,159,0,2.6282
