subid,balanced,subtrial,social_money,nonsocial_money,exp_chosen,decision_price,reaction_time,response,Mood,AQ,MSPSS,IRI_total,IRI_FS,IRI_EC,IRI_PD,IRI_PT,BRCS,LSAS,LSAS_FEAR,LSAS_AVOIDANCE,CESD,UCLA_loneliness,BISBAS_BIS,BISBAS_BASRR,BISBAS_FS,BISBAS_BASD,RSE,STAI,UM_AFFILIATION,UM_INTIMACY,COVIDexperience_score,COVIDimpacts_score,COVIDthreat_score,COVIDpsychstress_score,MSSSF
5f53216409e6d06275ef0545,0,16,0.01,0.02,0,0.02,1.042000055,1,24,20,6.5,72,18,20,16,18,15,0,0,0,0,45,0,0,0,0,32,0,35,39,15,65,24,6,37
5f53216409e6d06275ef0545,0,17,0.01,0.05,0,0.05,0.867000103,1,24,20,6.5,72,18,20,16,18,15,0,0,0,0,45,0,0,0,0,32,0,35,39,15,65,24,6,37
5f53216409e6d06275ef0545,0,18,0.01,0.02,1,0.01,1.651000023,1,24,20,6.5,72,18,20,16,18,15,0,0,0,0,45,0,0,0,0,32,0,35,39,15,65,24,6,37
5f53216409e6d06275ef0545,0,19,0.05,0.01,1,0.05,0.628999949,2,24,20,6.5,72,18,20,16,18,15,0,0,0,0,45,0,0,0,0,32,0,35,39,15,65,24,6,37
5f53216409e6d06275ef0545,0,20,0.05,0.03,1,0.05,1.102999926,1,24,20,6.5,72,18,20,16,18,15,0,0,0,0,45,0,0,0,0,32,0,35,39,15,65,24,6,37
5f53216409e6d06275ef0545,0,21,0.05,0.02,1,0.05,1.083000183,1,24,20,6.5,72,18,20,16,18,15,0,0,0,0,45,0,0,0,0,32,0,35,39,15,65,24,6,37
5f53216409e6d06275ef0545,0,22,0.03,0.02,1,0.03,0.982000113,2,24,20,6.5,72,18,20,16,18,15,0,0,0,0,45,0,0,0,0,32,0,35,39,15,65,24,6,37
5f53216409e6d06275ef0545,0,23,0.02,0.03,0,0.03,1.411999941,1,24,20,6.5,72,18,20,16,18,15,0,0,0,0,45,0,0,0,0,32,0,35,39,15,65,24,6,37
5f53216409e6d06275ef0545,0,24,0.05,0.03,1,0.05,0.786000013,1,24,20,6.5,72,18,20,16,18,15,0,0,0,0,45,0,0,0,0,32,0,35,39,15,65,24,6,37
5f53216409e6d06275ef0545,0,25,0.02,0.02,1,0.02,1.183000088,2,24,20,6.5,72,18,20,16,18,15,0,0,0,0,45,0,0,0,0,32,0,35,39,15,65,24,6,37
5f53216409e6d06275ef0545,0,26,0.01,0.04,0,0.04,1.068000078,1,24,20,6.5,72,18,20,16,18,15,0,0,0,0,45,0,0,0,0,32,0,35,39,15,65,24,6,37
5f53216409e6d06275ef0545,0,27,0.05,0.01,1,0.05,0.815999985,2,24,20,6.5,72,18,20,16,18,15,0,0,0,0,45,0,0,0,0,32,0,35,39,15,65,24,6,37
5f53216409e6d06275ef0545,0,28,0.05,0.02,1,0.05,0.761999846,1,24,20,6.5,72,18,20,16,18,15,0,0,0,0,45,0,0,0,0,32,0,35,39,15,65,24,6,37
5f53216409e6d06275ef0545,0,29,0.03,0.03,1,0.03,1.239000082,1,24,20,6.5,72,18,20,16,18,15,0,0,0,0,45,0,0,0,0,32,0,35,39,15,65,24,6,37
5f53216409e6d06275ef0545,0,30,0.03,0.01,1,0.03,0.661999941,1,24,20,6.5,72,18,20,16,18,15,0,0,0,0,45,0,0,0,0,32,0,35,39,15,65,24,6,37
5f53216409e6d06275ef0545,0,31,0.01,0.03,0,0.03,1.096999884,2,24,20,6.5,72,18,20,16,18,15,0,0,0,0,45,0,0,0,0,32,0,35,39,15,65,24,6,37
5f53216409e6d06275ef0545,0,32,0.02,0.02,0,0.02,1.036000013,1,24,20,6.5,72,18,20,16,18,15,0,0,0,0,45,0,0,0,0,32,0,35,39,15,65,24,6,37
5f53216409e6d06275ef0545,0,33,0.05,0.04,0,0.04,1.279000044,1,24,20,6.5,72,18,20,16,18,15,0,0,0,0,45,0,0,0,0,32,0,35,39,15,65,24,6,37
5f53216409e6d06275ef0545,0,34,0.04,0.03,1,0.04,1.154000044,1,24,20,6.5,72,18,20,16,18,15,0,0,0,0,45,0,0,0,0,32,0,35,39,15,65,24,6,37
5f53216409e6d06275ef0545,0,35,0.04,0.01,1,0.04,0.903999805,2,24,20,6.5,72,18,20,16,18,15,0,0,0,0,45,0,0,0,0,32,0,35,39,15,65,24,6,37
5f53216409e6d06275ef0545,0,36,0.02,0.05,0,0.05,0.774999857,2,24,20,6.5,72,18,20,16,18,15,0,0,0,0,45,0,0,0,0,32,0,35,39,15,65,24,6,37
5f53216409e6d06275ef0545,0,37,0.01,0.05,0,0.05,0.921999931,1,24,20,6.5,72,18,20,16,18,15,0,0,0,0,45,0,0,0,0,32,0,35,39,15,65,24,6,37
5f53216409e6d06275ef0545,0,38,0.01,0.04,,,,,24,20,6.5,72,18,20,16,18,15,0,0,0,0,45,0,0,0,0,32,0,35,39,15,65,24,6,37
5f53216409e6d06275ef0545,0,39,0.04,0.03,1,0.04,0.639000177,1,24,20,6.5,72,18,20,16,18,15,0,0,0,0,45,0,0,0,0,32,0,35,39,15,65,24,6,37
5f53216409e6d06275ef0545,0,40,0.01,0.03,0,0.03,1.164999962,2,24,20,6.5,72,18,20,16,18,15,0,0,0,0,45,0,0,0,0,32,0,35,39,15,65,24,6,37
5f53216409e6d06275ef0545,0,41,0.04,0.01,1,0.04,0.957000017,1,24,20,6.5,72,18,20,16,18,15,0,0,0,0,45,0,0,0,0,32,0,35,39,15,65,24,6,37
5f53216409e6d06275ef0545,0,42,0.05,0.02,1,0.05,0.844000101,2,24,20,6.5,72,18,20,16,18,15,0,0,0,0,45,0,0,0,0,32,0,35,39,15,65,24,6,37
5f53216409e6d06275ef0545,0,43,0.03,0.03,1,0.03,0.790999889,1,24,20,6.5,72,18,20,16,18,15,0,0,0,0,45,0,0,0,0,32,0,35,39,15,65,24,6,37
5f53216409e6d06275ef0545,0,44,0.04,0.02,1,0.04,0.256000042,2,24,20,6.5,72,18,20,16,18,15,0,0,0,0,45,0,0,0,0,32,0,35,39,15,65,24,6,37
5f53216409e6d06275ef0545,0,45,0.04,0.01,1,0.04,0.59100008,2,24,20,6.5,72,18,20,16,18,15,0,0,0,0,45,0,0,0,0,32,0,35,39,15,65,24,6,37
5f53216409e6d06275ef0545,0,46,0.01,0.01,1,0.01,0.748000145,2,24,20,6.5,72,18,20,16,18,15,0,0,0,0,45,0,0,0,0,32,0,35,39,15,65,24,6,37
5f53216409e6d06275ef0545,0,47,0.04,0.03,1,0.04,1.523999929,2,24,20,6.5,72,18,20,16,18,15,0,0,0,0,45,0,0,0,0,32,0,35,39,15,65,24,6,37
5f53216409e6d06275ef0545,0,48,0.02,0.01,1,0.02,1.254000187,2,24,20,6.5,72,18,20,16,18,15,0,0,0,0,45,0,0,0,0,32,0,35,39,15,65,24,6,37
5f53216409e6d06275ef0545,0,49,0.04,0.04,1,0.04,0.941000223,1,24,20,6.5,72,18,20,16,18,15,0,0,0,0,45,0,0,0,0,32,0,35,39,15,65,24,6,37
5f53216409e6d06275ef0545,0,50,0.03,0.05,0,0.05,0.799000025,2,24,20,6.5,72,18,20,16,18,15,0,0,0,0,45,0,0,0,0,32,0,35,39,15,65,24,6,37
5f5f09ebf7e0497dcdb37dee,0,1,0.05,0.03,1,0.05,0.727999926,1,24,22,5.666666667,63,18,17,14,14,16,0,0,0,0,46,0,0,0,0,32,0,38,38,13,63,26,6,40
5f5f09ebf7e0497dcdb37dee,0,2,0.05,0.01,1,0.05,0.739000082,2,24,22,5.666666667,63,18,17,14,14,16,0,0,0,0,46,0,0,0,0,32,0,38,38,13,63,26,6,40
5f5f09ebf7e0497dcdb37dee,0,3,0.01,0.04,0,0.04,0.600000143,1,24,22,5.666666667,63,18,17,14,14,16,0,0,0,0,46,0,0,0,0,32,0,38,38,13,63,26,6,40
5f5f09ebf7e0497dcdb37dee,0,4,0.02,0.05,0,0.05,0.867000103,2,24,22,5.666666667,63,18,17,14,14,16,0,0,0,0,46,0,0,0,0,32,0,38,38,13,63,26,6,40
5f5f09ebf7e0497dcdb37dee,0,5,0.05,0.01,1,0.05,0.968000174,1,24,22,5.666666667,63,18,17,14,14,16,0,0,0,0,46,0,0,0,0,32,0,38,38,13,63,26,6,40
5f5f09ebf7e0497dcdb37dee,0,6,0.01,0.02,0,0.02,1.029999971,1,24,22,5.666666667,63,18,17,14,14,16,0,0,0,0,46,0,0,0,0,32,0,38,38,13,63,26,6,40
5f5f09ebf7e0497dcdb37dee,0,7,0.01,0.05,0,0.05,0.833999872,1,24,22,5.666666667,63,18,17,14,14,16,0,0,0,0,46,0,0,0,0,32,0,38,38,13,63,26,6,40
5f5f09ebf7e0497dcdb37dee,0,8,0.01,0.05,0,0.05,0.694999933,1,24,22,5.666666667,63,18,17,14,14,16,0,0,0,0,46,0,0,0,0,32,0,38,38,13,63,26,6,40
5f5f09ebf7e0497dcdb37dee,0,9,0.03,0.02,1,0.03,0.828999996,1,24,22,5.666666667,63,18,17,14,14,16,0,0,0,0,46,0,0,0,0,32,0,38,38,13,63,26,6,40
5f5f09ebf7e0497dcdb37dee,0,10,0.01,0.01,1,0.01,0.919999838,2,24,22,5.666666667,63,18,17,14,14,16,0,0,0,0,46,0,0,0,0,32,0,38,38,13,63,26,6,40
5f5f09ebf7e0497dcdb37dee,0,11,0.04,0.04,0,0.04,1.205999851,2,24,22,5.666666667,63,18,17,14,14,16,0,0,0,0,46,0,0,0,0,32,0,38,38,13,63,26,6,40
5f5f09ebf7e0497dcdb37dee,0,12,0.03,0.02,1,0.03,0.838000059,2,24,22,5.666666667,63,18,17,14,14,16,0,0,0,0,46,0,0,0,0,32,0,38,38,13,63,26,6,40
5f5f09ebf7e0497dcdb37dee,0,13,0.04,0.03,1,0.04,0.690000057,2,24,22,5.666666667,63,18,17,14,14,16,0,0,0,0,46,0,0,0,0,32,0,38,38,13,63,26,6,40
5f5f09ebf7e0497dcdb37dee,0,14,0.05,0.03,1,0.05,0.786000013,1,24,22,5.666666667,63,18,17,14,14,16,0,0,0,0,46,0,0,0,0,32,0,38,38,13,63,26,6,40
5f5f09ebf7e0497dcdb37dee,0,15,0.01,0.05,0,0.05,0.709000111,2,24,22,5.666666667,63,18,17,14,14,16,0,0,0,0,46,0,0,0,0,32,0,38,38,13,63,26,6,40
5f5f09ebf7e0497dcdb37dee,0,16,0.04,0.03,1,0.04,0.710999966,1,24,22,5.666666667,63,18,17,14,14,16,0,0,0,0,46,0,0,0,0,32,0,38,38,13,63,26,6,40
5f5f09ebf7e0497dcdb37dee,0,17,0.03,0.01,1,0.03,0.789999962,1,24,22,5.666666667,63,18,17,14,14,16,0,0,0,0,46,0,0,0,0,32,0,38,38,13,63,26,6,40
5f5f09ebf7e0497dcdb37dee,0,18,0.01,0.02,0,0.02,0.735999823,2,24,22,5.666666667,63,18,17,14,14,16,0,0,0,0,46,0,0,0,0,32,0,38,38,13,63,26,6,40
5f5f09ebf7e0497dcdb37dee,0,19,0.04,0.02,1,0.04,0.601000071,2,24,22,5.666666667,63,18,17,14,14,16,0,0,0,0,46,0,0,0,0,32,0,38,38,13,63,26,6,40
5f5f09ebf7e0497dcdb37dee,0,20,0.05,0.02,1,0.05,2.371000051,2,24,22,5.666666667,63,18,17,14,14,16,0,0,0,0,46,0,0,0,0,32,0,38,38,13,63,26,6,40
5f5f09ebf7e0497dcdb37dee,0,21,0.03,0.03,0,0.03,1.940999985,2,24,22,5.666666667,63,18,17,14,14,16,0,0,0,0,46,0,0,0,0,32,0,38,38,13,63,26,6,40
5f5f09ebf7e0497dcdb37dee,0,22,0.05,0.03,1,0.05,0.967000008,2,24,22,5.666666667,63,18,17,14,14,16,0,0,0,0,46,0,0,0,0,32,0,38,38,13,63,26,6,40
5f5f09ebf7e0497dcdb37dee,0,23,0.02,0.04,0,0.04,0.650000095,2,24,22,5.666666667,63,18,17,14,14,16,0,0,0,0,46,0,0,0,0,32,0,38,38,13,63,26,6,40
5f5f09ebf7e0497dcdb37dee,0,24,0.01,0.02,0,0.02,0.880000114,1,24,22,5.666666667,63,18,17,14,14,16,0,0,0,0,46,0,0,0,0,32,0,38,38,13,63,26,6,40
5f5f09ebf7e0497dcdb37dee,0,25,0.02,0.02,1,0.02,0.756999969,2,24,22,5.666666667,63,18,17,14,14,16,0,0,0,0,46,0,0,0,0,32,0,38,38,13,63,26,6,40
5f5f09ebf7e0497dcdb37dee,0,26,0.02,0.04,0,0.04,0.644000053,1,24,22,5.666666667,63,18,17,14,14,16,0,0,0,0,46,0,0,0,0,32,0,38,38,13,63,26,6,40
5f5f09ebf7e0497dcdb37dee,0,27,0.03,0.01,1,0.03,0.782000065,1,24,22,5.666666667,63,18,17,14,14,16,0,0,0,0,46,0,0,0,0,32,0,38,38,13,63,26,6,40
5f5f09ebf7e0497dcdb37dee,0,28,0.02,0.03,0,0.03,0.746999979,2,24,22,5.666666667,63,18,17,14,14,16,0,0,0,0,46,0,0,0,0,32,0,38,38,13,63,26,6,40
5f5f09ebf7e0497dcdb37dee,0,29,0.02,0.01,1,0.02,0.68599987,2,24,22,5.666666667,63,18,17,14,14,16,0,0,0,0,46,0,0,0,0,32,0,38,38,13,63,26,6,40
5f5f09ebf7e0497dcdb37dee,0,30,0.04,0.03,1,0.04,1.513999939,1,24,22,5.666666667,63,18,17,14,14,16,0,0,0,0,46,0,0,0,0,32,0,38,38,13,63,26,6,40
5f5f09ebf7e0497dcdb37dee,0,31,0.01,0.03,0,0.03,1.499000072,2,24,22,5.666666667,63,18,17,14,14,16,0,0,0,0,46,0,0,0,0,32,0,38,38,13,63,26,6,40
5f5f09ebf7e0497dcdb37dee,0,32,0.05,0.02,1,0.05,1.248000145,1,24,22,5.666666667,63,18,17,14,14,16,0,0,0,0,46,0,0,0,0,32,0,38,38,13,63,26,6,40
5f5f09ebf7e0497dcdb37dee,0,33,0.01,0.04,0,0.04,0.953999996,1,24,22,5.666666667,63,18,17,14,14,16,0,0,0,0,46,0,0,0,0,32,0,38,38,13,63,26,6,40
5f5f09ebf7e0497dcdb37dee,0,34,0.05,0.02,1,0.05,0.684999943,1,24,22,5.666666667,63,18,17,14,14,16,0,0,0,0,46,0,0,0,0,32,0,38,38,13,63,26,6,40
5f5f09ebf7e0497dcdb37dee,0,35,0.05,0.01,1,0.05,0.753000021,2,24,22,5.666666667,63,18,17,14,14,16,0,0,0,0,46,0,0,0,0,32,0,38,38,13,63,26,6,40
5f5f09ebf7e0497dcdb37dee,0,36,0.02,0.02,0,0.02,0.725000143,1,24,22,5.666666667,63,18,17,14,14,16,0,0,0,0,46,0,0,0,0,32,0,38,38,13,63,26,6,40
5f5f09ebf7e0497dcdb37dee,0,37,0.02,0.05,0,0.05,0.873000145,1,24,22,5.666666667,63,18,17,14,14,16,0,0,0,0,46,0,0,0,0,32,0,38,38,13,63,26,6,40
5f5f09ebf7e0497dcdb37dee,0,38,0.02,0.03,0,0.03,0.882999897,1,24,22,5.666666667,63,18,17,14,14,16,0,0,0,0,46,0,0,0,0,32,0,38,38,13,63,26,6,40
5f5f09ebf7e0497dcdb37dee,0,39,0.03,0.03,1,0.03,0.680999994,1,24,22,5.666666667,63,18,17,14,14,16,0,0,0,0,46,0,0,0,0,32,0,38,38,13,63,26,6,40
5f5f09ebf7e0497dcdb37dee,0,40,0.05,0.04,1,0.05,1.25,2,24,22,5.666666667,63,18,17,14,14,16,0,0,0,0,46,0,0,0,0,32,0,38,38,13,63,26,6,40
5f5f09ebf7e0497dcdb37dee,0,41,0.01,0.03,0,0.03,1.151000023,2,24,22,5.666666667,63,18,17,14,14,16,0,0,0,0,46,0,0,0,0,32,0,38,38,13,63,26,6,40
5f5f09ebf7e0497dcdb37dee,0,42,0.05,0.01,1,0.05,0.594000101,1,24,22,5.666666667,63,18,17,14,14,16,0,0,0,0,46,0,0,0,0,32,0,38,38,13,63,26,6,40
5f5f09ebf7e0497dcdb37dee,0,43,0.01,0.04,0,0.04,0.70600009,2,24,22,5.666666667,63,18,17,14,14,16,0,0,0,0,46,0,0,0,0,32,0,38,38,13,63,26,6,40
5f5f09ebf7e0497dcdb37dee,0,44,0.04,0.01,1,0.04,0.648999929,2,24,22,5.666666667,63,18,17,14,14,16,0,0,0,0,46,0,0,0,0,32,0,38,38,13,63,26,6,40
5f5f09ebf7e0497dcdb37dee,0,45,0.04,0.01,1,0.04,0.665999889,2,24,22,5.666666667,63,18,17,14,14,16,0,0,0,0,46,0,0,0,0,32,0,38,38,13,63,26,6,40
5f5f09ebf7e0497dcdb37dee,0,46,0.05,0.01,1,0.05,0.679999828,2,24,22,5.666666667,63,18,17,14,14,16,0,0,0,0,46,0,0,0,0,32,0,38,38,13,63,26,6,40
5f5f09ebf7e0497dcdb37dee,0,47,0.03,0.05,0,0.05,1.338999987,1,24,22,5.666666667,63,18,17,14,14,16,0,0,0,0,46,0,0,0,0,32,0,38,38,13,63,26,6,40
5f5f09ebf7e0497dcdb37dee,0,48,,,,,,,24,22,5.666666667,63,18,17,14,14,16,0,0,0,0,46,0,0,0,0,32,0,38,38,13,63,26,6,40
5f647f4d6443f82231b6bc78,0,1,0.01,0.02,0,0.02,1.510999918,1,23,19,5.583333333,72,23,17,13,19,17,135,51,36,12,33,0,0,0,0,33,40,33,22,14,48,20,9,32
5f647f4d6443f82231b6bc78,0,2,0.03,0.02,0,0.02,1.710999966,2,23,19,5.583333333,72,23,17,13,19,17,135,51,36,12,33,0,0,0,0,33,40,33,22,14,48,20,9,32
5f647f4d6443f82231b6bc78,0,3,0.01,0.01,0,0.01,2.741999865,1,23,19,5.583333333,72,23,17,13,19,17,135,51,36,12,33,0,0,0,0,33,40,33,22,14,48,20,9,32
5f647f4d6443f82231b6bc78,0,4,0.02,0.03,0,0.03,1.963999987,1,23,19,5.583333333,72,23,17,13,19,17,135,51,36,12,33,0,0,0,0,33,40,33,22,14,48,20,9,32
5f647f4d6443f82231b6bc78,0,5,0.01,0.05,0,0.05,2.122999907,2,23,19,5.583333333,72,23,17,13,19,17,135,51,36,12,33,0,0,0,0,33,40,33,22,14,48,20,9,32
5f647f4d6443f82231b6bc78,0,6,0.05,0.01,0,0.01,1.394999981,2,23,19,5.583333333,72,23,17,13,19,17,135,51,36,12,33,0,0,0,0,33,40,33,22,14,48,20,9,32
5f647f4d6443f82231b6bc78,0,7,0.04,0.01,0,0.01,2.026000023,2,23,19,5.583333333,72,23,17,13,19,17,135,51,36,12,33,0,0,0,0,33,40,33,22,14,48,20,9,32
5f647f4d6443f82231b6bc78,0,8,0.05,0.02,0,0.02,1.415999889,2,23,19,5.583333333,72,23,17,13,19,17,135,51,36,12,33,0,0,0,0,33,40,33,22,14,48,20,9,32
5f647f4d6443f82231b6bc78,0,9,0.04,0.01,0,0.01,1.059000015,1,23,19,5.583333333,72,23,17,13,19,17,135,51,36,12,33,0,0,0,0,33,40,33,22,14,48,20,9,32
5f647f4d6443f82231b6bc78,0,10,0.02,0.02,1,0.02,2.289000034,2,23,19,5.583333333,72,23,17,13,19,17,135,51,36,12,33,0,0,0,0,33,40,33,22,14,48,20,9,32
5f647f4d6443f82231b6bc78,0,11,0.02,0.05,1,0.02,1.105999947,2,23,19,5.583333333,72,23,17,13,19,17,135,51,36,12,33,0,0,0,0,33,40,33,22,14,48,20,9,32
5f647f4d6443f82231b6bc78,0,12,0.01,0.02,1,0.01,1.355999947,1,23,19,5.583333333,72,23,17,13,19,17,135,51,36,12,33,0,0,0,0,33,40,33,22,14,48,20,9,32
5f647f4d6443f82231b6bc78,0,13,0.03,0.05,1,0.03,1.565999985,1,23,19,5.583333333,72,23,17,13,19,17,135,51,36,12,33,0,0,0,0,33,40,33,22,14,48,20,9,32
5f647f4d6443f82231b6bc78,0,14,0.03,0.01,0,0.01,1.33100009,2,23,19,5.583333333,72,23,17,13,19,17,135,51,36,12,33,0,0,0,0,33,40,33,22,14,48,20,9,32
5f647f4d6443f82231b6bc78,0,15,0.01,0.04,1,0.01,1.263999939,1,23,19,5.583333333,72,23,17,13,19,17,135,51,36,12,33,0,0,0,0,33,40,33,22,14,48,20,9,32
5f647f4d6443f82231b6bc78,0,16,0.02,0.05,1,0.02,1.296000004,1,23,19,5.583333333,72,23,17,13,19,17,135,51,36,12,33,0,0,0,0,33,40,33,22,14,48,20,9,32
5f647f4d6443f82231b6bc78,0,17,0.05,0.01,0,0.01,1.765000105,2,23,19,5.583333333,72,23,17,13,19,17,135,51,36,12,33,0,0,0,0,33,40,33,22,14,48,20,9,32
5f647f4d6443f82231b6bc78,0,18,0.05,0.01,0,0.01,1.94900012,1,23,19,5.583333333,72,23,17,13,19,17,135,51,36,12,33,0,0,0,0,33,40,33,22,14,48,20,9,32
5f647f4d6443f82231b6bc78,0,19,0.05,0.02,0,0.02,1.28399992,1,23,19,5.583333333,72,23,17,13,19,17,135,51,36,12,33,0,0,0,0,33,40,33,22,14,48,20,9,32
5f647f4d6443f82231b6bc78,0,20,0.01,0.04,1,0.01,1.475999832,2,23,19,5.583333333,72,23,17,13,19,17,135,51,36,12,33,0,0,0,0,33,40,33,22,14,48,20,9,32
5f647f4d6443f82231b6bc78,0,21,0.02,0.01,0,0.01,2.246999979,1,23,19,5.583333333,72,23,17,13,19,17,135,51,36,12,33,0,0,0,0,33,40,33,22,14,48,20,9,32
5f647f4d6443f82231b6bc78,0,22,0.04,0.02,0,0.02,3.270999908,1,23,19,5.583333333,72,23,17,13,19,17,135,51,36,12,33,0,0,0,0,33,40,33,22,14,48,20,9,32
5f647f4d6443f82231b6bc78,0,23,0.03,0.01,0,0.01,2.651000023,2,23,19,5.583333333,72,23,17,13,19,17,135,51,36,12,33,0,0,0,0,33,40,33,22,14,48,20,9,32
5f647f4d6443f82231b6bc78,0,24,0.03,0.02,0,0.02,1.357000113,1,23,19,5.583333333,72,23,17,13,19,17,135,51,36,12,33,0,0,0,0,33,40,33,22,14,48,20,9,32
5f647f4d6443f82231b6bc78,0,25,0.05,0.03,0,0.03,1.378999949,2,23,19,5.583333333,72,23,17,13,19,17,135,51,36,12,33,0,0,0,0,33,40,33,22,14,48,20,9,32
5f647f4d6443f82231b6bc78,0,26,0.01,0.03,1,0.01,0.855999947,1,23,19,5.583333333,72,23,17,13,19,17,135,51,36,12,33,0,0,0,0,33,40,33,22,14,48,20,9,32
5f647f4d6443f82231b6bc78,0,27,0.03,0.03,1,0.03,0.888000011,1,23,19,5.583333333,72,23,17,13,19,17,135,51,36,12,33,0,0,0,0,33,40,33,22,14,48,20,9,32
5f647f4d6443f82231b6bc78,0,28,0.02,0.03,1,0.02,0.915999889,1,23,19,5.583333333,72,23,17,13,19,17,135,51,36,12,33,0,0,0,0,33,40,33,22,14,48,20,9,32
5f647f4d6443f82231b6bc78,0,29,0.02,0.04,1,0.02,1.305999994,1,23,19,5.583333333,72,23,17,13,19,17,135,51,36,12,33,0,0,0,0,33,40,33,22,14,48,20,9,32
5f647f4d6443f82231b6bc78,0,30,0.05,0.02,0,0.02,1.590999842,1,23,19,5.583333333,72,23,17,13,19,17,135,51,36,12,33,0,0,0,0,33,40,33,22,14,48,20,9,32
5f647f4d6443f82231b6bc78,0,31,0.01,0.05,1,0.01,3.562999964,2,23,19,5.583333333,72,23,17,13,19,17,135,51,36,12,33,0,0,0,0,33,40,33,22,14,48,20,9,32
5f647f4d6443f82231b6bc78,0,32,0.04,0.03,0,0.03,1.779000044,2,23,19,5.583333333,72,23,17,13,19,17,135,51,36,12,33,0,0,0,0,33,40,33,22,14,48,20,9,32
5f647f4d6443f82231b6bc78,0,33,0.05,0.03,0,0.03,1.724000216,1,23,19,5.583333333,72,23,17,13,19,17,135,51,36,12,33,0,0,0,0,33,40,33,22,14,48,20,9,32
5f647f4d6443f82231b6bc78,0,34,0.01,0.04,1,0.01,1.253999949,2,23,19,5.583333333,72,23,17,13,19,17,135,51,36,12,33,0,0,0,0,33,40,33,22,14,48,20,9,32
5f647f4d6443f82231b6bc78,0,35,0.04,0.03,0,0.03,1.064999819,2,23,19,5.583333333,72,23,17,13,19,17,135,51,36,12,33,0,0,0,0,33,40,33,22,14,48,20,9,32
5f647f4d6443f82231b6bc78,0,36,0.05,0.04,1,0.05,1.069000006,2,23,19,5.583333333,72,23,17,13,19,17,135,51,36,12,33,0,0,0,0,33,40,33,22,14,48,20,9,32
5f647f4d6443f82231b6bc78,0,37,0.03,0.05,1,0.03,0.937999964,2,23,19,5.583333333,72,23,17,13,19,17,135,51,36,12,33,0,0,0,0,33,40,33,22,14,48,20,9,32
5f647f4d6443f82231b6bc78,0,38,0.04,0.01,0,0.01,0.816999912,1,23,19,5.583333333,72,23,17,13,19,17,135,51,36,12,33,0,0,0,0,33,40,33,22,14,48,20,9,32
5f647f4d6443f82231b6bc78,0,39,0.04,0.03,0,0.03,1.163000107,1,23,19,5.583333333,72,23,17,13,19,17,135,51,36,12,33,0,0,0,0,33,40,33,22,14,48,20,9,32
5f647f4d6443f82231b6bc78,0,40,0.03,0.03,0,0.03,1.96999979,2,23,19,5.583333333,72,23,17,13,19,17,135,51,36,12,33,0,0,0,0,33,40,33,22,14,48,20,9,32
5f647f4d6443f82231b6bc78,0,41,0.02,0.04,1,0.02,2.661000013,2,23,19,5.583333333,72,23,17,13,19,17,135,51,36,12,33,0,0,0,0,33,40,33,22,14,48,20,9,32
5f647f4d6443f82231b6bc78,0,42,0.05,0.02,0,0.02,2.316999912,2,23,19,5.583333333,72,23,17,13,19,17,135,51,36,12,33,0,0,0,0,33,40,33,22,14,48,20,9,32
5f647f4d6443f82231b6bc78,0,43,0.05,0.03,0,0.03,2.547999859,2,23,19,5.583333333,72,23,17,13,19,17,135,51,36,12,33,0,0,0,0,33,40,33,22,14,48,20,9,32
5f647f4d6443f82231b6bc78,0,44,0.02,0.02,0,0.02,1.578999996,1,23,19,5.583333333,72,23,17,13,19,17,135,51,36,12,33,0,0,0,0,33,40,33,22,14,48,20,9,32
5f647f4d6443f82231b6bc78,0,45,0.01,0.03,1,0.01,2.085000038,1,23,19,5.583333333,72,23,17,13,19,17,135,51,36,12,33,0,0,0,0,33,40,33,22,14,48,20,9,32
5f647f4d6443f82231b6bc78,0,46,0.05,0.01,0,0.01,1.392999887,1,23,19,5.583333333,72,23,17,13,19,17,135,51,36,12,33,0,0,0,0,33,40,33,22,14,48,20,9,32
5f647f4d6443f82231b6bc78,0,47,0.01,0.05,1,0.01,1.368999958,2,23,19,5.583333333,72,23,17,13,19,17,135,51,36,12,33,0,0,0,0,33,40,33,22,14,48,20,9,32
5f647f4d6443f82231b6bc78,0,48,0.04,0.04,1,0.04,2.600000143,1,23,19,5.583333333,72,23,17,13,19,17,135,51,36,12,33,0,0,0,0,33,40,33,22,14,48,20,9,32
5f647f4d6443f82231b6bc78,0,49,0.05,0.01,0,0.01,1.131000042,1,23,19,5.583333333,72,23,17,13,19,17,135,51,36,12,33,0,0,0,0,33,40,33,22,14,48,20,9,32
5f647f4d6443f82231b6bc78,0,50,0.01,0.02,1,0.01,1.089999914,2,23,19,5.583333333,72,23,17,13,19,17,135,51,36,12,33,0,0,0,0,33,40,33,22,14,48,20,9,32
5f68d7190611d306d40d4b58,0,1,0.05,0.01,1,0.05,3.830999851,1,27,15,7,67,8,28,3,28,20,49,0,1,2,27,0,0,0,0,37,23,33,50,18,48,23,9,38
5f68d7190611d306d40d4b58,0,2,0.01,0.05,0,0.05,2.927999973,1,27,15,7,67,8,28,3,28,20,49,0,1,2,27,0,0,0,0,37,23,33,50,18,48,23,9,38
5f68d7190611d306d40d4b58,0,3,0.03,0.05,1,0.03,2.483999968,2,27,15,7,67,8,28,3,28,20,49,0,1,2,27,0,0,0,0,37,23,33,50,18,48,23,9,38
