subid,subtrial,social_money,nonsocial_money,exp_chosen,decision_price,reaction_time,AQ,MSPSS,IRI_total,IRI_FS,IRI_EC,IRI_PD,IRI_PT
6111303587fe414ecadd44fb,28,0.03,0.03,1,0.03,3.2086,32,5.666666667,83,19,18,19,27
6111303587fe414ecadd44fb,29,0.03,0.04,1,0.03,2.1473,32,5.666666667,83,19,18,19,27
6111303587fe414ecadd44fb,30,0.05,0.01,1,0.05,3.6963,32,5.666666667,83,19,18,19,27
6111303587fe414ecadd44fb,31,0.05,0.04,0,0.04,1.9322,32,5.666666667,83,19,18,19,27
6111303587fe414ecadd44fb,32,0.05,0.05,0,0.05,1.7297,32,5.666666667,83,19,18,19,27
6111303587fe414ecadd44fb,33,0.04,0.02,0,0.02,1.7153,32,5.666666667,83,19,18,19,27
6111303587fe414ecadd44fb,34,0.04,0.03,0,0.03,2.4605,32,5.666666667,83,19,18,19,27
6111303587fe414ecadd44fb,35,0.04,0.01,0,0.01,1.9828,32,5.666666667,83,19,18,19,27
6111303587fe414ecadd44fb,36,0.01,0.01,0,0.01,2.6061,32,5.666666667,83,19,18,19,27
6111303587fe414ecadd44fb,37,0.01,0.01,1,0.01,3.1194,32,5.666666667,83,19,18,19,27
6111303587fe414ecadd44fb,38,0.01,0.02,0,0.02,2.431,32,5.666666667,83,19,18,19,27
6111303587fe414ecadd44fb,39,0.01,0.04,0,0.04,3.4138,32,5.666666667,83,19,18,19,27
6111303587fe414ecadd44fb,40,0.05,0.02,0,0.02,2.5146,32,5.666666667,83,19,18,19,27
6111303587fe414ecadd44fb,41,0.02,0.01,0,0.01,2.4959,32,5.666666667,83,19,18,19,27
6111303587fe414ecadd44fb,42,0.04,0.03,0,0.03,1.9282,32,5.666666667,83,19,18,19,27
6111303587fe414ecadd44fb,43,0.02,0.03,1,0.02,2.3648,32,5.666666667,83,19,18,19,27
6111303587fe414ecadd44fb,44,0.05,0.02,0,0.02,1.848,32,5.666666667,83,19,18,19,27
6111303587fe414ecadd44fb,45,0.01,0.03,1,0.01,3.0514,32,5.666666667,83,19,18,19,27
6111303587fe414ecadd44fb,46,0.03,0.02,0,0.02,2.2156,32,5.666666667,83,19,18,19,27
6111303587fe414ecadd44fb,47,0.02,0.05,1,0.02,4.0279,32,5.666666667,83,19,18,19,27
6111303587fe414ecadd44fb,48,0.02,0.03,0,0.03,2.7794,32,5.666666667,83,19,18,19,27
6111303587fe414ecadd44fb,49,0.02,0.04,0,0.04,2.0115,32,5.666666667,83,19,18,19,27
6111303587fe414ecadd44fb,50,0.03,0.03,0,0.03,4.6621,32,5.666666667,83,19,18,19,27
61023e0830e893bec6bd8f3c,1,0.04,0.04,0,0.04,2.7095,15,6.916666667,87,19,24,24,20
61023e0830e893bec6bd8f3c,2,0.04,0.03,1,0.04,1.8851,15,6.916666667,87,19,24,24,20
61023e0830e893bec6bd8f3c,3,0.03,0.04,1,0.03,1.9672,15,6.916666667,87,19,24,24,20
61023e0830e893bec6bd8f3c,4,0.05,0.02,1,0.05,2.6008,15,6.916666667,87,19,24,24,20
61023e0830e893bec6bd8f3c,5,0.01,0.02,1,0.01,4.1518,15,6.916666667,87,19,24,24,20
61023e0830e893bec6bd8f3c,6,0.04,0.01,1,0.04,2.0191,15,6.916666667,87,19,24,24,20
61023e0830e893bec6bd8f3c,7,0.03,0.03,1,0.03,2.5982,15,6.916666667,87,19,24,24,20
61023e0830e893bec6bd8f3c,8,0.01,0.04,0,0.04,2.488,15,6.916666667,87,19,24,24,20
61023e0830e893bec6bd8f3c,9,0.03,0.05,0,0.05,1.538,15,6.916666667,87,19,24,24,20
61023e0830e893bec6bd8f3c,10,0.05,0.03,1,0.05,1.9211,15,6.916666667,87,19,24,24,20
61023e0830e893bec6bd8f3c,11,0.02,0.02,1,0.02,1.7019,15,6.916666667,87,19,24,24,20
61023e0830e893bec6bd8f3c,12,0.02,0.03,0,0.03,1.8838,15,6.916666667,87,19,24,24,20
61023e0830e893bec6bd8f3c,13,0.04,0.05,1,0.04,1.8523,15,6.916666667,87,19,24,24,20
61023e0830e893bec6bd8f3c,14,0.02,0.04,1,0.02,1.686,15,6.916666667,87,19,24,24,20
61023e0830e893bec6bd8f3c,15,0.01,0.01,0,0.01,1.8863,15,6.916666667,87,19,24,24,20
61023e0830e893bec6bd8f3c,16,0.04,0.01,0,0.01,2.804,15,6.916666667,87,19,24,24,20
61023e0830e893bec6bd8f3c,17,0.05,0.03,0,0.03,1.285,15,6.916666667,87,19,24,24,20
61023e0830e893bec6bd8f3c,18,0.04,0.02,0,0.02,1.4704,15,6.916666667,87,19,24,24,20
61023e0830e893bec6bd8f3c,19,0.04,0.04,0,0.04,1.8184,15,6.916666667,87,19,24,24,20
61023e0830e893bec6bd8f3c,20,0.04,0.05,1,0.04,1.5367,15,6.916666667,87,19,24,24,20
61023e0830e893bec6bd8f3c,21,0.02,0.02,1,0.02,2.7856,15,6.916666667,87,19,24,24,20
61023e0830e893bec6bd8f3c,22,0.03,0.03,1,0.03,2.4197,15,6.916666667,87,19,24,24,20
61023e0830e893bec6bd8f3c,23,0.03,0.04,1,0.03,1.9849,15,6.916666667,87,19,24,24,20
61023e0830e893bec6bd8f3c,24,0.05,0.04,0,0.04,1.9042,15,6.916666667,87,19,24,24,20
61023e0830e893bec6bd8f3c,25,0.05,0.04,0,0.04,3.4846,15,6.916666667,87,19,24,24,20
61023e0830e893bec6bd8f3c,26,0.05,0.01,0,0.01,2.4707,15,6.916666667,87,19,24,24,20
61023e0830e893bec6bd8f3c,27,0.04,0.02,0,0.02,3.0681,15,6.916666667,87,19,24,24,20
61023e0830e893bec6bd8f3c,28,0.01,0.03,1,0.01,1.8686,15,6.916666667,87,19,24,24,20
61023e0830e893bec6bd8f3c,29,0.02,0.05,1,0.02,1.9689,15,6.916666667,87,19,24,24,20
61023e0830e893bec6bd8f3c,30,0.05,0.05,1,0.05,2.6842,15,6.916666667,87,19,24,24,20
61023e0830e893bec6bd8f3c,31,0.04,0.03,1,0.04,2.7342,15,6.916666667,87,19,24,24,20
61023e0830e893bec6bd8f3c,32,0.01,0.02,0,0.02,2.1179,15,6.916666667,87,19,24,24,20
61023e0830e893bec6bd8f3c,33,0.03,0.05,1,0.03,2.3181,15,6.916666667,87,19,24,24,20
61023e0830e893bec6bd8f3c,34,0.02,0.05,0,0.05,1.6235,15,6.916666667,87,19,24,24,20
61023e0830e893bec6bd8f3c,35,0.05,0.02,1,0.05,1.9029,15,6.916666667,87,19,24,24,20
61023e0830e893bec6bd8f3c,36,0.03,0.02,1,0.03,2.2235,15,6.916666667,87,19,24,24,20
61023e0830e893bec6bd8f3c,37,0.02,0.01,1,0.02,2.6682,15,6.916666667,87,19,24,24,20
61023e0830e893bec6bd8f3c,38,0.02,0.01,0,0.01,1.7352,15,6.916666667,87,19,24,24,20
61023e0830e893bec6bd8f3c,39,0.03,0.01,1,0.03,1.9668,15,6.916666667,87,19,24,24,20
61023e0830e893bec6bd8f3c,40,0.01,0.05,1,0.01,2.1373,15,6.916666667,87,19,24,24,20
61023e0830e893bec6bd8f3c,41,0.01,0.01,1,0.01,2.9362,15,6.916666667,87,19,24,24,20
61023e0830e893bec6bd8f3c,42,0.01,0.03,1,0.01,2.1175,15,6.916666667,87,19,24,24,20
61023e0830e893bec6bd8f3c,43,0.03,0.02,1,0.03,1.4701,15,6.916666667,87,19,24,24,20
61023e0830e893bec6bd8f3c,44,0.01,0.04,0,0.04,1.7036,15,6.916666667,87,19,24,24,20
61023e0830e893bec6bd8f3c,45,0.05,0.01,0,0.01,2.051,15,6.916666667,87,19,24,24,20
61023e0830e893bec6bd8f3c,46,0.05,0.05,1,0.05,2.0869,15,6.916666667,87,19,24,24,20
61023e0830e893bec6bd8f3c,47,0.01,0.05,1,0.01,3.756,15,6.916666667,87,19,24,24,20
61023e0830e893bec6bd8f3c,48,0.03,0.01,1,0.03,1.7698,15,6.916666667,87,19,24,24,20
61023e0830e893bec6bd8f3c,49,0.02,0.03,1,0.02,1.9689,15,6.916666667,87,19,24,24,20
61023e0830e893bec6bd8f3c,50,0.02,0.04,0,0.04,1.5689,15,6.916666667,87,19,24,24,20
610421096c1af729ade5aac1,1,0.05,0.01,0,0.01,2.7377,29,5.416666667,68,19,19,14,16
610421096c1af729ade5aac1,2,0.04,0.03,1,0.04,2.6373,29,5.416666667,68,19,19,14,16
610421096c1af729ade5aac1,3,0.05,0.04,0,0.04,1.5743,29,5.416666667,68,19,19,14,16
610421096c1af729ade5aac1,4,0.01,0.01,1,0.01,3.1385,29,5.416666667,68,19,19,14,16
610421096c1af729ade5aac1,5,0.03,0.02,1,0.03,3.1748,29,5.416666667,68,19,19,14,16
610421096c1af729ade5aac1,6,0.01,0.03,1,0.01,2.321,29,5.416666667,68,19,19,14,16
610421096c1af729ade5aac1,7,0.04,0.01,1,0.04,2.8381,29,5.416666667,68,19,19,14,16
610421096c1af729ade5aac1,8,0.03,0.02,1,0.03,3.5873,29,5.416666667,68,19,19,14,16
610421096c1af729ade5aac1,9,0.02,0.05,1,0.02,2.3539,29,5.416666667,68,19,19,14,16
610421096c1af729ade5aac1,10,0.02,0.04,1,0.02,1.7893,29,5.416666667,68,19,19,14,16
610421096c1af729ade5aac1,11,0.01,0.01,0,0.01,3.3224,29,5.416666667,68,19,19,14,16
610421096c1af729ade5aac1,12,0.03,0.05,1,0.03,2.4377,29,5.416666667,68,19,19,14,16
610421096c1af729ade5aac1,13,0.04,0.03,1,0.04,1.8722,29,5.416666667,68,19,19,14,16
610421096c1af729ade5aac1,14,0.04,0.04,0,0.04,2.1384,29,5.416666667,68,19,19,14,16
610421096c1af729ade5aac1,15,0.02,0.04,1,0.02,2.9866,29,5.416666667,68,19,19,14,16
610421096c1af729ade5aac1,16,0.01,0.05,1,0.01,2.2369,29,5.416666667,68,19,19,14,16
610421096c1af729ade5aac1,17,0.05,0.05,1,0.05,4.8538,29,5.416666667,68,19,19,14,16
610421096c1af729ade5aac1,18,0.01,0.04,1,0.01,3.9535,29,5.416666667,68,19,19,14,16
610421096c1af729ade5aac1,19,0.03,0.05,0,0.05,4.5191,29,5.416666667,68,19,19,14,16
610421096c1af729ade5aac1,20,0.02,0.02,1,0.02,1.7217,29,5.416666667,68,19,19,14,16
610421096c1af729ade5aac1,21,0.05,0.04,0,0.04,1.7051,29,5.416666667,68,19,19,14,16
610421096c1af729ade5aac1,22,0.03,0.03,1,0.03,1.7866,29,5.416666667,68,19,19,14,16
610421096c1af729ade5aac1,23,0.04,0.02,0,0.02,1.2703,29,5.416666667,68,19,19,14,16
610421096c1af729ade5aac1,24,0.03,0.01,0,0.01,1.4753,29,5.416666667,68,19,19,14,16
610421096c1af729ade5aac1,25,0.04,0.01,0,0.01,1.5877,29,5.416666667,68,19,19,14,16
610421096c1af729ade5aac1,26,0.03,0.04,1,0.03,2.0889,29,5.416666667,68,19,19,14,16
610421096c1af729ade5aac1,27,0.02,0.01,0,0.01,1.8375,29,5.416666667,68,19,19,14,16
610421096c1af729ade5aac1,28,0.04,0.04,1,0.04,4.032,29,5.416666667,68,19,19,14,16
610421096c1af729ade5aac1,29,0.05,0.01,0,0.01,1.1378,29,5.416666667,68,19,19,14,16
610421096c1af729ade5aac1,30,0.01,0.05,1,0.01,1.271,29,5.416666667,68,19,19,14,16
610421096c1af729ade5aac1,31,0.05,0.03,1,0.05,2.9875,29,5.416666667,68,19,19,14,16
610421096c1af729ade5aac1,32,0.04,0.05,1,0.04,2.0232,29,5.416666667,68,19,19,14,16
610421096c1af729ade5aac1,33,0.05,0.02,1,0.05,4.005,29,5.416666667,68,19,19,14,16
610421096c1af729ade5aac1,34,0.05,0.05,1,0.05,2.02,29,5.416666667,68,19,19,14,16
610421096c1af729ade5aac1,35,0.02,0.03,1,0.02,2.1378,29,5.416666667,68,19,19,14,16
610421096c1af729ade5aac1,36,0.05,0.03,0,0.03,1.704,29,5.416666667,68,19,19,14,16
610421096c1af729ade5aac1,37,0.01,0.02,1,0.01,1.3914,29,5.416666667,68,19,19,14,16
610421096c1af729ade5aac1,38,0.02,0.03,1,0.02,1.8581,29,5.416666667,68,19,19,14,16
610421096c1af729ade5aac1,39,0.02,0.05,1,0.02,1.9554,29,5.416666667,68,19,19,14,16
610421096c1af729ade5aac1,40,0.03,0.04,1,0.03,1.4071,29,5.416666667,68,19,19,14,16
610421096c1af729ade5aac1,41,0.01,0.02,1,0.01,1.887,29,5.416666667,68,19,19,14,16
610421096c1af729ade5aac1,42,0.04,0.02,0,0.02,2.3216,29,5.416666667,68,19,19,14,16
610421096c1af729ade5aac1,43,0.02,0.02,0,0.02,2.4871,29,5.416666667,68,19,19,14,16
610421096c1af729ade5aac1,44,0.04,0.05,1,0.04,2.0207,29,5.416666667,68,19,19,14,16
610421096c1af729ade5aac1,45,0.03,0.03,1,0.03,2.2709,29,5.416666667,68,19,19,14,16
610421096c1af729ade5aac1,46,0.03,0.01,0,0.01,2.7552,29,5.416666667,68,19,19,14,16
610421096c1af729ade5aac1,47,0.05,0.02,0,0.02,1.5377,29,5.416666667,68,19,19,14,16
610421096c1af729ade5aac1,48,0.02,0.01,0,0.01,1.5385,29,5.416666667,68,19,19,14,16
610421096c1af729ade5aac1,49,0.01,0.03,1,0.01,2.5653,29,5.416666667,68,19,19,14,16
610421096c1af729ade5aac1,50,0.01,0.04,1,0.01,2.1089,29,5.416666667,68,19,19,14,16
6114f601f6b1fb77d261f013,1,0.03,0.01,0,0.01,2.5851,44,6,19,1,6,0,12
6114f601f6b1fb77d261f013,2,0.03,0.02,0,0.02,2.9296,44,6,19,1,6,0,12
6114f601f6b1fb77d261f013,3,0.05,0.02,0,0.02,3.1508,44,6,19,1,6,0,12
6114f601f6b1fb77d261f013,4,0.05,0.05,0,0.05,8.2437,44,6,19,1,6,0,12
6114f601f6b1fb77d261f013,5,0.05,0.04,0,0.04,6.7808,44,6,19,1,6,0,12
6114f601f6b1fb77d261f013,6,0.04,0.04,0,0.04,2.7242,44,6,19,1,6,0,12
6114f601f6b1fb77d261f013,7,0.02,0.02,0,0.02,3.5977,44,6,19,1,6,0,12
6114f601f6b1fb77d261f013,8,0.05,0.05,0,0.05,2.5017,44,6,19,1,6,0,12
6114f601f6b1fb77d261f013,9,0.04,0.02,0,0.02,2.9231,44,6,19,1,6,0,12
6114f601f6b1fb77d261f013,10,0.02,0.04,,,,44,6,19,1,6,0,12
6114f601f6b1fb77d261f013,11,0.05,0.03,0,0.03,2.8957,44,6,19,1,6,0,12
6114f601f6b1fb77d261f013,12,0.03,0.04,0,0.04,2.2408,44,6,19,1,6,0,12
6114f601f6b1fb77d261f013,13,0.01,0.04,1,0.01,3.6852,44,6,19,1,6,0,12
6114f601f6b1fb77d261f013,14,0.01,0.03,1,0.01,4.4352,44,6,19,1,6,0,12
6114f601f6b1fb77d261f013,15,0.05,0.02,0,0.02,2.7124,44,6,19,1,6,0,12
6114f601f6b1fb77d261f013,16,0.04,0.05,0,0.05,2.9636,44,6,19,1,6,0,12
6114f601f6b1fb77d261f013,17,0.04,0.04,0,0.04,1.9898,44,6,19,1,6,0,12
6114f601f6b1fb77d261f013,18,0.02,0.05,0,0.05,3.573,44,6,19,1,6,0,12
6114f601f6b1fb77d261f013,19,0.03,0.04,1,0.03,3.2122,44,6,19,1,6,0,12
6114f601f6b1fb77d261f013,20,0.03,0.02,0,0.02,1.89,44,6,19,1,6,0,12
6114f601f6b1fb77d261f013,21,0.02,0.01,0,0.01,2.4345,44,6,19,1,6,0,12
6114f601f6b1fb77d261f013,22,0.01,0.05,0,0.05,3.4791,44,6,19,1,6,0,12
6114f601f6b1fb77d261f013,23,0.05,0.03,1,0.05,5.1849,44,6,19,1,6,0,12
6114f601f6b1fb77d261f013,24,0.04,0.05,0,0.05,2.5557,44,6,19,1,6,0,12
6114f601f6b1fb77d261f013,25,0.05,0.04,0,0.04,2.4581,44,6,19,1,6,0,12
6114f601f6b1fb77d261f013,26,0.03,0.05,0,0.05,3.629,44,6,19,1,6,0,12
6114f601f6b1fb77d261f013,27,0.01,0.05,1,0.01,4.104,44,6,19,1,6,0,12
6114f601f6b1fb77d261f013,28,0.05,0.01,0,0.01,2.2421,44,6,19,1,6,0,12
6114f601f6b1fb77d261f013,29,0.01,0.04,1,0.01,3.6933,44,6,19,1,6,0,12
6114f601f6b1fb77d261f013,30,0.04,0.03,0,0.03,1.6292,44,6,19,1,6,0,12
6114f601f6b1fb77d261f013,31,0.05,0.01,0,0.01,1.3043,44,6,19,1,6,0,12
6114f601f6b1fb77d261f013,32,0.01,0.01,0,0.01,2.5032,44,6,19,1,6,0,12
6114f601f6b1fb77d261f013,33,0.02,0.05,0,0.05,2.3771,44,6,19,1,6,0,12
6114f601f6b1fb77d261f013,34,0.04,0.01,0,0.01,1.7692,44,6,19,1,6,0,12
6114f601f6b1fb77d261f013,35,0.04,0.01,0,0.01,1.9518,44,6,19,1,6,0,12
6114f601f6b1fb77d261f013,36,0.04,0.03,1,0.04,4.6929,44,6,19,1,6,0,12
6114f601f6b1fb77d261f013,37,0.02,0.03,0,0.03,3.2411,44,6,19,1,6,0,12
6114f601f6b1fb77d261f013,38,0.02,0.02,0,0.02,2.284,44,6,19,1,6,0,12
6114f601f6b1fb77d261f013,39,0.03,0.03,0,0.03,3.0119,44,6,19,1,6,0,12
6114f601f6b1fb77d261f013,40,0.01,0.02,0,0.02,3.038,44,6,19,1,6,0,12
6114f601f6b1fb77d261f013,41,0.01,0.01,0,0.01,2.72,44,6,19,1,6,0,12
6114f601f6b1fb77d261f013,42,0.02,0.03,0,0.03,3.2644,44,6,19,1,6,0,12
6114f601f6b1fb77d261f013,43,0.02,0.04,1,0.02,5.2859,44,6,19,1,6,0,12
6114f601f6b1fb77d261f013,44,0.04,0.02,0,0.02,2.0207,44,6,19,1,6,0,12
6114f601f6b1fb77d261f013,45,0.02,0.01,0,0.01,2.3611,44,6,19,1,6,0,12
6114f601f6b1fb77d261f013,46,0.03,0.01,0,0.01,4.5393,44,6,19,1,6,0,12
6114f601f6b1fb77d261f013,47,0.03,0.05,0,0.05,3.0236,44,6,19,1,6,0,12
6114f601f6b1fb77d261f013,48,0.01,0.02,0,0.02,3.6212,44,6,19,1,6,0,12
6114f601f6b1fb77d261f013,49,0.03,0.03,0,0.03,3.2011,44,6,19,1,6,0,12
6114f601f6b1fb77d261f013,50,0.01,0.03,0,0.03,4.9641,44,6,19,1,6,0,12
611325c23a34bedb5feed16b,1,0.03,0.03,1,0.03,4.8607,24,6,64,14,18,16,16
611325c23a34bedb5feed16b,2,0.01,0.03,1,0.01,4.7906,24,6,64,14,18,16,16
611325c23a34bedb5feed16b,3,0.04,0.01,1,0.04,2.5182,24,6,64,14,18,16,16
611325c23a34bedb5feed16b,4,0.05,0.05,1,0.05,1.8499,24,6,64,14,18,16,16
611325c23a34bedb5feed16b,5,0.02,0.05,0,0.05,3.5898,24,6,64,14,18,16,16
611325c23a34bedb5feed16b,6,0.05,0.01,0,0.01,2.1198,24,6,64,14,18,16,16
611325c23a34bedb5feed16b,7,0.01,0.02,0,0.02,3.3382,24,6,64,14,18,16,16
611325c23a34bedb5feed16b,8,0.04,0.04,0,0.04,2.8872,24,6,64,14,18,16,16
611325c23a34bedb5feed16b,9,0.02,0.01,0,0.01,2.3726,24,6,64,14,18,16,16
611325c23a34bedb5feed16b,10,0.03,0.01,0,0.01,2.6237,24,6,64,14,18,16,16
611325c23a34bedb5feed16b,11,0.03,0.02,1,0.03,3.0397,24,6,64,14,18,16,16
611325c23a34bedb5feed16b,12,0.02,0.03,0,0.03,2.7025,24,6,64,14,18,16,16
611325c23a34bedb5feed16b,13,0.05,0.03,1,0.05,2.9235,24,6,64,14,18,16,16
611325c23a34bedb5feed16b,14,0.01,0.02,0,0.02,2.5385,24,6,64,14,18,16,16
611325c23a34bedb5feed16b,15,0.05,0.02,1,0.05,2.5594,24,6,64,14,18,16,16
611325c23a34bedb5feed16b,16,0.04,0.02,0,0.02,3.1286,24,6,64,14,18,16,16
611325c23a34bedb5feed16b,17,0.05,0.04,0,0.04,1.8689,24,6,64,14,18,16,16
611325c23a34bedb5feed16b,18,0.01,0.03,1,0.01,2.3818,24,6,64,14,18,16,16
611325c23a34bedb5feed16b,19,0.03,0.03,1,0.03,3.0746,24,6,64,14,18,16,16
611325c23a34bedb5feed16b,20,0.04,0.03,1,0.04,3.1122,24,6,64,14,18,16,16
611325c23a34bedb5feed16b,21,0.03,0.05,1,0.03,1.9878,24,6,64,14,18,16,16
611325c23a34bedb5feed16b,22,0.02,0.04,0,0.04,2.8022,24,6,64,14,18,16,16
611325c23a34bedb5feed16b,23,0.03,0.05,1,0.03,2.3734,24,6,64,14,18,16,16
611325c23a34bedb5feed16b,24,0.01,0.05,0,0.05,2.1394,24,6,64,14,18,16,16
611325c23a34bedb5feed16b,25,0.01,0.05,1,0.01,1.5699,24,6,64,14,18,16,16
611325c23a34bedb5feed16b,26,0.05,0.01,1,0.05,1.954,24,6,64,14,18,16,16
611325c23a34bedb5feed16b,27,0.04,0.04,0,0.04,3.4927,24,6,64,14,18,16,16
611325c23a34bedb5feed16b,28,0.02,0.02,0,0.02,1.7047,24,6,64,14,18,16,16
611325c23a34bedb5feed16b,29,0.04,0.05,1,0.04,2.0198,24,6,64,14,18,16,16
611325c23a34bedb5feed16b,30,0.04,0.05,1,0.04,2.1224,24,6,64,14,18,16,16
611325c23a34bedb5feed16b,31,0.03,0.01,1,0.03,3.0562,24,6,64,14,18,16,16
611325c23a34bedb5feed16b,32,0.04,0.01,0,0.01,1.6361,24,6,64,14,18,16,16
611325c23a34bedb5feed16b,33,0.02,0.02,1,0.02,5.7624,24,6,64,14,18,16,16
611325c23a34bedb5feed16b,34,0.01,0.01,0,0.01,2.2996,24,6,64,14,18,16,16
611325c23a34bedb5feed16b,35,0.03,0.04,0,0.04,2.0194,24,6,64,14,18,16,16
611325c23a34bedb5feed16b,36,0.03,0.04,1,0.03,1.7187,24,6,64,14,18,16,16
611325c23a34bedb5feed16b,37,0.05,0.05,1,0.05,2.705,24,6,64,14,18,16,16
611325c23a34bedb5feed16b,38,0.01,0.04,0,0.04,1.8218,24,6,64,14,18,16,16
611325c23a34bedb5feed16b,39,0.02,0.01,0,0.01,2.7557,24,6,64,14,18,16,16
611325c23a34bedb5feed16b,40,0.02,0.04,0,0.04,3.0228,24,6,64,14,18,16,16
611325c23a34bedb5feed16b,41,0.02,0.05,1,0.02,6.9175,24,6,64,14,18,16,16
611325c23a34bedb5feed16b,42,0.01,0.04,0,0.04,1.9555,24,6,64,14,18,16,16
611325c23a34bedb5feed16b,43,0.05,0.03,0,0.03,3.6226,24,6,64,14,18,16,16
611325c23a34bedb5feed16b,44,0.04,0.03,0,0.03,2.3084,24,6,64,14,18,16,16
611325c23a34bedb5feed16b,45,0.01,0.01,0,0.01,1.8997,24,6,64,14,18,16,16
611325c23a34bedb5feed16b,46,0.03,0.02,1,0.03,1.9375,24,6,64,14,18,16,16
611325c23a34bedb5feed16b,47,0.05,0.04,1,0.05,3.8065,24,6,64,14,18,16,16
611325c23a34bedb5feed16b,48,0.04,0.02,1,0.04,3.0933,24,6,64,14,18,16,16
611325c23a34bedb5feed16b,49,0.05,0.02,1,0.05,3.2786,24,6,64,14,18,16,16
611325c23a34bedb5feed16b,50,0.02,0.03,1,0.02,2.8221,24,6,64,14,18,16,16
5f8c70c9c8e71c0b49e49797,1,0.01,0.04,0,0.04,1.9585,22,5.75,53,11,16,13,13
5f8c70c9c8e71c0b49e49797,2,0.04,0.05,0,0.05,1.7527,22,5.75,53,11,16,13,13
5f8c70c9c8e71c0b49e49797,3,0.04,0.01,1,0.04,3.0536,22,5.75,53,11,16,13,13
5f8c70c9c8e71c0b49e49797,4,0.03,0.03,1,0.03,1.4547,22,5.75,53,11,16,13,13
5f8c70c9c8e71c0b49e49797,5,0.02,0.04,0,0.04,1.3715,22,5.75,53,11,16,13,13
5f8c70c9c8e71c0b49e49797,6,0.01,0.03,1,0.01,1.3961,22,5.75,53,11,16,13,13
5f8c70c9c8e71c0b49e49797,7,0.03,0.02,0,0.02,2.1351,22,5.75,53,11,16,13,13
5f8c70c9c8e71c0b49e49797,8,0.02,0.03,0,0.03,1.305,22,5.75,53,11,16,13,13
5f8c70c9c8e71c0b49e49797,9,0.05,0.05,0,0.05,1.6714,22,5.75,53,11,16,13,13
5f8c70c9c8e71c0b49e49797,10,0.04,0.04,0,0.04,1.0965,22,5.75,53,11,16,13,13
5f8c70c9c8e71c0b49e49797,11,0.05,0.04,0,0.04,1.2386,22,5.75,53,11,16,13,13
5f8c70c9c8e71c0b49e49797,12,0.03,0.01,0,0.01,1.3728,22,5.75,53,11,16,13,13
5f8c70c9c8e71c0b49e49797,13,0.05,0.02,0,0.02,1.4714,22,5.75,53,11,16,13,13
5f8c70c9c8e71c0b49e49797,14,0.03,0.04,0,0.04,1.4698,22,5.75,53,11,16,13,13
5f8c70c9c8e71c0b49e49797,15,0.01,0.04,0,0.04,2.3526,22,5.75,53,11,16,13,13
5f8c70c9c8e71c0b49e49797,16,0.02,0.05,0,0.05,2.1708,22,5.75,53,11,16,13,13
5f8c70c9c8e71c0b49e49797,17,0.05,0.03,0,0.03,2.3451,22,5.75,53,11,16,13,13
5f8c70c9c8e71c0b49e49797,18,0.04,0.05,1,0.04,1.4206,22,5.75,53,11,16,13,13
5f8c70c9c8e71c0b49e49797,19,0.05,0.03,0,0.03,1.4214,22,5.75,53,11,16,13,13
5f8c70c9c8e71c0b49e49797,20,0.03,0.05,0,0.05,1.363,22,5.75,53,11,16,13,13
5f8c70c9c8e71c0b49e49797,21,0.02,0.01,0,0.01,1.5628,22,5.75,53,11,16,13,13
5f8c70c9c8e71c0b49e49797,22,0.05,0.01,1,0.05,1.4626,22,5.75,53,11,16,13,13
5f8c70c9c8e71c0b49e49797,23,0.02,0.02,0,0.02,1.5386,22,5.75,53,11,16,13,13
5f8c70c9c8e71c0b49e49797,24,0.01,0.01,0,0.01,2.196,22,5.75,53,11,16,13,13
5f8c70c9c8e71c0b49e49797,25,0.01,0.02,0,0.02,1.4956,22,5.75,53,11,16,13,13
5f8c70c9c8e71c0b49e49797,26,0.02,0.03,0,0.03,2.7218,22,5.75,53,11,16,13,13
5f8c70c9c8e71c0b49e49797,27,0.04,0.03,0,0.03,1.2716,22,5.75,53,11,16,13,13
5f8c70c9c8e71c0b49e49797,28,0.04,0.02,1,0.04,1.0636,22,5.75,53,11,16,13,13
5f8c70c9c8e71c0b49e49797,29,0.03,0.04,1,0.03,1.3131,22,5.75,53,11,16,13,13
5f8c70c9c8e71c0b49e49797,30,0.01,0.01,0,0.01,1.8626,22,5.75,53,11,16,13,13
5f8c70c9c8e71c0b49e49797,31,0.03,0.05,1,0.03,1.3963,22,5.75,53,11,16,13,13
5f8c70c9c8e71c0b49e49797,32,0.05,0.02,0,0.02,1.3293,22,5.75,53,11,16,13,13
5f8c70c9c8e71c0b49e49797,33,0.03,0.02,1,0.03,1.5166,22,5.75,53,11,16,13,13
5f8c70c9c8e71c0b49e49797,34,0.03,0.03,0,0.03,2.2216,22,5.75,53,11,16,13,13
5f8c70c9c8e71c0b49e49797,35,0.05,0.04,0,0.04,1.3848,22,5.75,53,11,16,13,13
5f8c70c9c8e71c0b49e49797,36,0.04,0.01,0,0.01,1.8957,22,5.75,53,11,16,13,13
5f8c70c9c8e71c0b49e49797,37,0.05,0.01,0,0.01,3.9108,22,5.75,53,11,16,13,13
5f8c70c9c8e71c0b49e49797,38,0.04,0.02,0,0.02,1.5794,22,5.75,53,11,16,13,13
5f8c70c9c8e71c0b49e49797,39,0.03,0.01,1,0.03,5.1426,22,5.75,53,11,16,13,13
